_key,killedUsingWeapon,hasIBCCode
10078,US gunfire,d4482-hv1867
10079,suicide car bomb,k6048-dm735
10080, gunfire,k6048-dm735
10081,suicide car bomb,k6048-hc2007
10082, gunfire,k6048-hc2007
10083,suicide bomber,k6054-nk715
10084,gunfire,d2805-ke974
10085,gunfire,d2811-bd1037
10086,improvised explosive device,d9315-bn2442
10087,improvised explosive device,d9315-nh2625
10088,improvised explosive device,d9315-bh2608
10089,gunfire,d9897-uz2501
10090,murdered,d9896-dn2484
10091,gunfire,k6041-df736
10092, bodies burnt in car,k6041-df736
10093,gunfire,k6041-eh721
10094, bodies burnt in car,k6041-eh721
10095,drive-by shooting,k6043-kn717
10096,gunfire,k6024-zv806
10097,crossfire,d2804-hw1075
10098,crossfire,d2804-nw1029
10099,gunfire,d9313-ux2620
10100,Coalition Forces gunfire,d9314-kw2559
10101,gunfire,d9894-xr2570
10102,gunfire,d13238-nh3513
10103,gunfire,d13239-bh3528
10104,gunfire,d13239-nk3443
10105,gunfire,d9892-zc2443
10106,gunfire,d2728-xh1035
10107,gunfire,d2728-vc906
10108,burned,d9311-kx2637
10109, murdered,d9311-kx2637
10110,murdered,d9891-es2550
10111,murdered,d9891-sr2493
10112,AK-47 Kalashnikov rifle,d9893-zm2497
10113,gunfire,d13250-hm3590
10114,gunfire,k6018-bx633
10115,gunfire,k6036-vn663
10116,Coalition Forces gunfire,d5317-df2040
10117,gunfire,d9310-xd2438
10118,gunfire,k6012-bh632
10119, executed,k6012-bh632
10120, tortured,k6012-bh632
10121,gunfire,k6012-nk707
10122, executed,k6012-nk707
10123, tortured,k6012-nk707
10124,gunfire,d2770-df1048
10125,stoned to death,d2828-zm1121
10126,9mm gunfire,d9890-em2508
10127,gunfire,k5995-vu664
10128,gunfire,k6001-hv715
10129,drive-by shooting,k6002-xd846
10130,drive-by shooting,k6315-dn724
10131,drive-by shooting,d6256-hn1912
10132,gunfire,d9823-xw2532
10133,gunfire,d13218-vc3602
10134,gunfire,k5984-zu874
10135,gunfire,k5991-dm743
10136,suicide garbage truck bomb,k5992-ur878
10137,suicide garbage truck bomb,k5992-dc677
10138,gunfire,d9889-vc2546
10139,executed,d2727-vu1072
10140,gunfire,d2761-kh1132
10141,stabbed,d4688-vu1720
10142, beaten,d4688-vu1720
10143,gunfire,d9887-vu2504
10144, executed,d9887-vu2504
10145,9mm gunfire,d9888-xh2419
10146,gunfire,k5967-kr647
10147,gunfire,k5961b-xn3545
10148,gunfire,d2764-eb1057
10149,gunfire,d2764-db1002
10150,gunfire,k5959-xf790
10151,gunfire,k5960-ef659
10152,US gunfire,d2726-ed1084
10153,US gunfire,d2726-dm1023
10154,US gunfire,d2726-ur902
10155,US gunfire,d2726-dc1101
10156,9mm pistol,d9884-ed2500
10157,9mm pistol,d9885-ur2558
10158,-,k5948-bw715
10159,gunfire,d13237-ux3524
10160,gunfire,k5940-hz834
10161,gunfire,k5941-kf838
10162,gunfire,k5927-bu886
10163, executed,k5927-bu886
10164, tortured,k5927-bu886
10165,gunfire,k5911-sr661
10166,drive-by shooting,k5914-zc739
10167,suicide bombers,k5923-su660
10168,gunfire,k6046-ed668
10169,gunfire,d1297-sz637
10170,gunfire,d1292-nx1372
10171,gunfire,k8781-sa1230
10172,drive-by shooting,k5903-dm719
10173,drive-by shooting,d1289-hs732
10174,AK-47 Kalashnikov rifle,d9799-sv2463
10175,murdered,d9800-zv2598
10176,murdered,d9800-sz2541
10177,murdered,d9800-ev2520
10178,roadside bomb,d1286-zn2808
10179,gunfire,k5908-vu672
10180, executed,k5908-vu672
10181,gunfire,k5908-xh731
10182, executed,k5908-xh731
10183,gunfire,k5883-hx689
10184,gunfire,k5892-kb770
10185,gunfire,k5895-bk647
10186, stabbed,k5895-bk647
10187,gunfire,k5895-nx692
10188, stabbed,k5895-nx692
10189,gunfire,d9797-fz2479
10190,gunfire,d9797-hs2444
10191,9mm gunfire,d9798-uc2524
10192, executed,d9798-uc2524
10193,-,k5868-xv754
10194,gunfire,k5880-bc708
10195,drive-by shooting,k5881-fn762
10196,suicide truck bomb,d5711-uw1983
10197,gunfire,d9307-sc2462
10198,gunfire,d9796-kh2436
10199,gunfire,d9801-dv2467
10200,roadside bomb,k5858-xf814
10201,gunfire,k5863-eh737
10202,drive-by shooting,k5865-dh810
10203,drive-by shooting,k5866-nb758
10204,gunfire,k5844-fz703
10205,gunfire,d1269-nh729
10206, assassinated,d1269-nh729
10207,gunfire,d2343-kz1019
10208,9mm gunfire,d9795-fh2487
10209,crossfire between US and gunmen,k5834-vs739
10210,gunfire,k5836-ek735
10211, exectuted,k5836-ek735
10212,gunfire,k5838-eu685
10213,gunfire,k5838-sc870
10214,suicide bomber,k5842-bn818
10215, car bomb,k5842-bn818
10216,suicide bomber,k5842-bh648
10217, car bomb,k5842-bh648
10218,suicide bomber,k5842-nk691
10219, car bomb,k5842-nk691
10220,suicide bomber,k5842-fb822
10221, car bomb,k5842-fb822
10222,gunfire,d1265-ux740
10223, executed,d1265-ux740
10224,gunfire,d1265-kw663
10225, executed,d1265-kw663
10226,gunfire,k5837a-hm1454
10227,gunfire,d5709-ur2102
10228,gunfire,d9794-kf2622
10229, executed,d9794-kf2622
10230,gunfire,k5833-uz677
10231, executed,k5833-uz677
10232,kidnapped,k5840-hv699
10233, executed,k5840-hv699
10234,,d9723-dv2475
10235,gunfire,d9787-hu2445
10236,gunfire,d9788-hc2495
10237,7.62mm rifle,k5828-zm673
10238, drive-by shooting,k5828-zm673
10239,9mm gunfire,d9784-nk2499
10240, executed,d9784-nk2499
10241,7.62mm gunfire,d9785-fb2630
10242,gunfire,k5806-hw627
10243,gunfire,k5813c-fb1438
10244,gunfire,k5813c-hu1621
10245,tortured,d1248-nx668
10246, executed,d1248-nx668
10247,gunfire,k5797-nd708
10248,US helicopter fire,k5799-xv762
10249,9mm pistol,d9781-ux2420
10250,AK-47 Kalashnikov rifle,d9783-bh2424
10251,mortar shell,k5792-df728
10252,drive-by shooting,k5793-eh745
10253,gunfire,d9782-kw2503
10254,gunfire,d10232-nx2916
10255,drive-by shooting,k5774-zs748
10256,gunfire,d1235-nf743
10257, assassinated,d1235-nf743
10258,gunfire,k5767b-xr1410
10259,gunfire,d10230-bd2901
10260,30mm air attack,d8334-su2284
10261,gunfire,d9303-zm2649
10262,murdered,d9722-ev2512
10263,drive-by shooting,k5746-sw648
10264,suicide car bomb,k5747-dn652
10265,parcel bomb,k5752-xc826
10266,gunfire,k5755-eu629
10267,drive-by shooting,k5758-ks681
10268,9mm gunfire,d9778-hv2507
10269,9mm pistol,d9779-xd2638
10270,9mm pistol,d9780-kx2437
10271,drive-by shooting,d10345-fe2827
10272,9mm gunfire,d9777-ns2416
10273, executed,d9777-ns2416
10274,gunfire,k5741-vu624
10275,gunfire,k5742-vc842
10276,mortar rounds,k5743-es846
10277,gunfire,d1215-eh649
10278,9mm gunfire,d1221-bu854
10279, drive-by shooting,d1221-bu854
10280,gunfire,k5725-fs721
10281,gunfire,k5728-fe667
10282,gunfire,d1207-xw636
10283,gunfire,k8767-xh1331
10284,9mm gunfire,d9776-ks2433
10285,drive-by shooting,k5709-hx737
10286,murdered,d9774-sc2646
10287,stabbed,d9775-nm2634
10288, 9mm pistol,d9775-nm2634
10289, AK-47 Kalashnikov rifle,d9775-nm2634
10290,gunfire,k5703-xw708
10291,drive-by shooting,d1201-sb846
10292,gunfire,k5702f-kb2106
10293,murdered,d9302-sw2664
10294,gunfire,k5693-uz2925
10295, executed,k5693-uz2925
10296, tortured,k5693-uz2925
10297,gunfire,k5693-sa2726
10298, executed,k5693-sa2726
10299, tortured,k5693-sa2726
10300,gunfire,d2340-nb894
10301,gunfire,d2341-kn1077
10302,9mm gunfire,d9773-eu2461
10303,gunfire,k5678-bh664
10304,gunfire,k5678-nk739
10305,gunfire,k5678-fb870
10306,gunfire,d1192-zv830
10307,gunfire,d1197-dz625
10308, assassinated,d1197-dz625
10309,gunfire,k5680-hc735
10310,stabbed,d9772-su2476
10311,suicide car bomb,k5669-vs691
10312,gunfire,d1177-ux636
10313, assassinated,d1177-ux636
10314,gunfire,k5671f-bk1679
10315,gunfire,d9770-zm2449
10316,gunfire,d13217-xh3475
10317, executed,d13217-xh3475
10318,drive-by shooting,k5658-bd733
10319,drive-by shooting,k5658-nz790
10320,roadside bomb or gunfire,k5673-hv747
10321,car bomb,k8763-ur1214
10322,US gunfire,d10227-nw2909
10323,US gunfire,d10227-ke2710
10324,US gunfire,d10227-nf2831
10325,crossfire,d10228-ka2924
10326,suicide car bomb,k5655-nv671
10327,suicide car bomb,k5655-fn802
10328,suicide car bomb,k5655-hx745
10329,suicide car bomb,k5655-kz1851
10330,suicide car bomb,k5655-hr1789
10331,suicide car bomb,k5655-bc1804
10332,suicide car bomb,k5655-nv1839
10333,suicide car bomb,k5655-fn1714
10334,suicide car bomb,k5655-hx1785
10335,suicide car bomb,k5655-fm1800
10336,gunfire,k5660-fe659
10337,improvised explosive device,d9300-zc2579
10338,kidnapped,d10239-sx2825
10339, executed,d10239-sx2825
10340,gunfire,k5645-sv647
10341,gunfire,d1163-zm665
10342,gunfire,d1161a-bk1631
10343,gunfire,d1161a-nx1564
10344,gunfire,d1161a-fs1577
10345,gunfire,d1161a-hf1506
10346,murdered,d9838-fm2480
10347,gunfire,k5628-ns680
10348,gunfire,k5633-nh657
10349, executed,k5633-nh657
10350,gunfire,k5634-bh672
10351,gunfire,k5626-vn1055
10352,gunfire,k5626-xw1116
10353,gunfire,k5626-ve1133
10354,gunfire,k5635a-bd1581
10355,gunfire,k5635a-nz1510
10356,gunfire,d9769-sw2464
10357,gunfire,k5632e-bc2804
10358,gunfire,k5622-xu624
10359,gunfire,k5622-vm641
10360,roadside bomb,k5630-ux684
10361,gunfire,k5625-uw1735
10362, executed,k5625-uw1735
10363, tortured,k5625-uw1735
10364,gunfire,k5625-dn1652
10365, executed,k5625-dn1652
10366, tortured,k5625-dn1652
10367,gunfire,k5625-uz1669
10368, executed,k5625-uz1669
10369, tortured,k5625-uz1669
10370,gunfire,k5625-sa1870
10371, executed,k5625-sa1870
10372, tortured,k5625-sa1870
10373,gunfire,k5625-vs1731
10374, executed,k5625-vs1731
10375, tortured,k5625-vs1731
10376,gunfire,k5625-xu1656
10377, executed,k5625-xu1656
10378, tortured,k5625-xu1656
10379,gunfire,k5625-vm1673
10380, executed,k5625-vm1673
10381, tortured,k5625-vm1673
10382,gunfire,k5625-xc1858
10383, executed,k5625-xc1858
10384, tortured,k5625-xc1858
10385,gunfire,k5625-ek1727
10386, executed,k5625-ek1727
10387, tortured,k5625-ek1727
10388,gunfire,k5625-su1660
10389, executed,k5625-su1660
10390, tortured,k5625-su1660
10391,gunfire,k5625-eu1677
10392, executed,k5625-eu1677
10393, tortured,k5625-eu1677
10394,gunfire,k5625-sc1862
10395, executed,k5625-sc1862
10396, tortured,k5625-sc1862
10397,car bomb,k5618-dm687
10398,mortar attack,d1145-hf762
10399,strangled,d4689-xh1667
10400,gunfire,d8431-fh2159
10401,gunfire,d8431-kh2252
10402,9mm gunfire,d9767-zc2523
10403,9mm gunfire,d9766-sr2477
10404,drive-by shooting,k5601-kb802
10405,gunfire,k5602-bd741
10406,gunfire,k5602-nz814
10407,gunfire,k5604-eb1121
10408,gunfire,d9299-sr2661
10409,roadside bomb,k5590-hx721
10410,gunfire,d1139-nx708
10411,US gunfire,d5311-fw2045
10412,US gunfire,d5311-kf1974
10413,gunfire,d8429-kf2294
10414,9mm gunfire,d9811-za2606
10415, executed,d9811-za2606
10416,AK-47 Kalashnikov rifle,d9812-xa2533
10417,suicide bomber in ambulance,k5586-eh705
10418,bomb in loudspeakers in hall,k5587-bu798
10419,gunfire,d9298-sk2599
10420,gunfire,d9298-es2478
10421,gunfire and/or stabbed,d9810-xe2471
10422,gunfire,d10289-nz2694
10423, executed,d10289-nz2694
10424,gunfire,d10289-bk2815
10425, executed,d10289-bk2815
10426,murdered,d6254-fe1987
10427,murdered,d9293-xh2603
10428,gunfire,d9296-xn2657
10429,gunfire,d9296-em2644
10430,vehicle overturned during attempted hijacking,d9805-ue2594
10431,AK-47 Kalashnikov rifle,d9808-zs2516
10432,drive-by shooting,k5559-uz645
10433,gunfire,k5563-xu632
10434,gunfire,k5565-ek703
10435,gunfire,k5565-su636
10436,gunfire,d2337-ds1104
10437,drive-by shooting,d9294-vc2474
10438,gunfire,d9765-vu2456
10439,drive-by shooting,k5551-vc818
10440,drive-by shooting,k5551-xn633
10441,9mm pistol,d9764-dc2469
10442,9mm pistol,d9759-zn2448
10443,9mm pistol,d9759-sd2539
10444,gunfire,d9760-zu2666
10445,9mm pistol,d9763-ur2670
10446, executed,d9763-ur2670
10447,improvised explosive device,d9813-ea2512
10448,gunfire,d1124-hw651
10449,suicide bomber,k5522-fm744
10450,suicide bomber,k5522-hw659
10451,gunfire,k5523-nw741
10452,gunfire,k5524-ua1067
10453,gunfire,k5525j-nk1611
10454,gunfire,k5525j-fb1486
10455,US gunfire,d4574-kz1891
10456,kidnapped,d8898-zw2573
10457, executed,d8898-zw2573
10458,gunfire,d2336-sb942
10459,gunfire,k8812-zv1142
10460,murdered,d9761-sx2465
10461,gunfire,d10287-kd2864
10462,murdered,d10288-bd2893
10463,drive-by shooting,k5506-dw697
10464,US gunfire,d4573-nd1820
10465,US gunfire,d4573-kr1887
10466,US gunfire,d4573-xv1762
10467,US gunfire,d4573-kv1833
10468,US gunfire,d5121-nf2063
10469,kidnapped,d10286-xb2827
10470, beheaded,d10286-xb2827
10471,gunfire,k5500-dx627
10472,explosive charge,d1086-uw727
10473,drive-by shooting,k5486-zv766
10474,gunfire,k5489-dw1113
10475,gunfire,k5489-zx1063
10476,murdered,d13216-vu3560
10477,gunfire,k5468-hz626
10478,gunfire,k5471-bz755
10479,suicide car bomb,k5473-fw829
10480,suicide car bomb,k5473-kf630
10481,gunfire,d1077-dx1043
10482,bombs,k5457-sc670
10483,bombs,k5457-hm638
10484,gunfire,d1070-hx713
10485,gunfire,d1070-nw2885
10486,gunfire,k15832-zw1717
10487,gunfire,d1064-ke2702
10488,beheaded,k5477a-xm2881
10489,murdered,d10559-nm2674
10490,gunfire,k5768-sz725
10491,gunfire,k5439-vc682
10492,gunfire,d1058-zw725
10493,drive-by shooting,d1060-ua667
10494,9mm gunfire,d9751-hf2546
10495,executed,d5702-nx2004
10496,gunfire,d9750-fs2489
10497, executed,d9750-fs2489
10498,drive-by shooting,k5429-fs753
10499, bomb,k5429-fs753
10500,gunfire,k5433-zn856
10501,drive-by shooting,k5435-dm799
10502,drive-by shooting,k5435-ur678
10503,kidnapped,d2331-hm990
10504, executed,d2331-hm990
10505,gunfire,d2332-fz1111
10506,gunfire,d8895-dx2619
10507,Iraqi Army gunfire,d9289-dm2591
10508,gunfire,d10282-fn2674
10509,gunfire,k5427-nx772
10510,gunfire,d8426-hz2290
10511,gunfire,d9739-hx2505
10512,9mm pistol,d9747-nz2550
10513,gunfire,d10283-hx2873
10514,gunfire,k5413-eb793
10515,gunfire,k5417-xw804
10516,gunfire,k5419-xf734
10517,drive-by shooting,d1050-ev720
10518,gunfire,d9743-ke2558
10519,gunfire,d9744-nf2423
10520,sniper fire from foreign security personnel,k5400-fb646
10521,sniper fire from foreign security personnel,k5400-hu845
10522,sniper fire from foreign security personnel,k5400-fd828
10523,gunfire,k5422a-xw1636
10524,gunfire,k5422b-ve1621
10525,gunfire,k5422c-xf1438
10526,gunfire,d5697-ke2086
10527, executed,d5697-ke2086
10528,gunfire,k5408-xm1905
10529,gunfire,d9287-zu2466
10530,9mm pistol,d9742-nw2485
10531, executed,d9742-nw2485
10532,beheaded,d10284-fm2888
10533,gunfire,d10285-hw2803
10534,gunfire,k5446-xr658
10535, executed,k5446-xr658
10536,gunfire,k5392-bn642
10537,gunfire,k5392-nh841
10538,gunfire,d1037-ds728
10539,gunfire,d1037-eb745
10540,US gunfire,d2325-fw1053
10541,gunfire,d2326-kf982
10542,gunfire,d9738-fn2562
10543, executed,d9738-fn2562
10544,drive-by shooting,d1040a-hr2877
10545,drive-by shooting,d1040a-bc2892
10546,drive-by shooting,k5381-vm857
10547,gunfire,d1033-zw749
10548,gunfire,d1035-ua675
10549, executed,d1035-ua675
10550,gunfire,k5379-ka1924
10551, executed,k5379-ka1924
10552,gunfire,d9721-sz2533
10553,gunfire,d10281-xz2880
10554,-,k5368-xh803
10555,gunfire or bayonet,k5369-vc674
10556,drive-by shooting,k5371-xn873
10557,gunfire,d2322-bv1049
10558,gunfire,d9717-hs2420
10559,gunfire,d10278-nd2884
10560,sniper fire,d10280-xv2682
10561,car bomb,k5359-zn848
10562,gunfire,d9715-ck2416
10563,drive-by shooting,k5351-hw835
10564,drive-by shooting,k5352-nf823
10565,gunfire,k5350-nf1975
10566, executed,k5350-nf1975
10567, tortured,k5350-nf1975
10568,gunfire,d6458-zu2082
10569,gunfire,d10274-nb2686
10570,gunfire,d10555-em2916
10571,suicide bombers,k5337-eh793
10572,suicide bombers,k5337-dh722
10573,gunfire,k5342-xz752
10574,gunfire,k5342-kz843
10575,gunfire,d1020-dz729
10576, assassinated,d1020-dz729
10577,9mm gunfire,d9712-bx2433
10578,9mm gunfire,d9713-xk2634
10579, executed,d9713-xk2634
10580,9mm gunfire,d9714-bw2507
10581,gunfire,k5318-sf1732
10582,-,k15822-dv1675
10583,improvised explosive devices,d7658-bw2275
10584,kidnapped,k5326-eb785
10585, gunfire,k5326-eb785
10586,kidnapped,k5326-db730
10587, gunfire,k5326-db730
10588,kidnapped,k5326-vn847
10589, gunfire,k5326-vn847
10590,kidnapped,k5326-xw812
10591, gunfire,k5326-xw812
10592,air strikes,k5316-zs1348
10593, gunfire,k5316-zs1348
10594, RPG's,k5316-zs1348
10595, grenades,k5316-zs1348
10596,air strikes,k5316-xe1271
10597, gunfire,k5316-xe1271
10598, RPG's,k5316-xe1271
10599, grenades,k5316-xe1271
10600,air strikes,k5316-za1150
10601, gunfire,k5316-za1150
10602, RPG's,k5316-za1150
10603, grenades,k5316-za1150
10604,air strikes,k5316-xa1333
10605, gunfire,k5316-xa1333
10606, RPG's,k5316-xa1333
10607, grenades,k5316-xa1333
10608,mortar rounds,k5296-xu848
10609,gunfire,k5301-ks825
10610,gunfire,k5301-ns840
10611,gunfire,d3737-em1292
10612,Tokarev 9mm pistol,d9830-xv2562
10613,gunfire,k5281-ed876
10614,roadside bomb,d1473-ea624
10615,roadside bomb,d1473-dx715
10616,Coalition Forces gunfire,d7657-xk2402
10617,gunfire,d10264-dv2843
10618,murdered,d10265-ue2714
10619,gunfire,d10267-za2710
10620,gunfire,d1472-xa645
10621, executed,d1472-xa645
10622,gunfire,d1472-eb2521
10623, executed,d1472-eb2521
10624,gunfire,d1472-db2578
10625, executed,d1472-db2578
10626,gunfire,d1472-vn2455
10627, executed,d1472-vn2455
10628,found hanged,k5268-kb706
10629,US gunfire,k15857-bd1757
10630,US gunfire,d5111-nv2087
10631,suicide car bomb,k5255-bc772
10632,gunfire,k5263-nf831
10633,gunfire,k5265a-xb1531
10634,gunfire,k5265a-zv2718
10635,gunfire,k5265a-sz2901
10636,gunfire,k5265a-ev2912
10637,gunfire,d7656-bx2217
10638,executed,d9826-df2528
10639,gunfire,d6251-nx1916
10640,9mm gunfire,d9819-zw2525
10641,9mm gunfire,d9820-sb2582
10642, tortured,d9820-sb2582
10643, executed,d9820-sb2582
10644,murdered,d9821-ua2451
10645,9mm gunfire,d9822-ds2536
10646,drive-by shooting,d1435-bz2899
10647,gunfire,d1437-fh2895
10648,gunfire,d1438a-kh2860
10649,gunfire,d1438a-bx2833
10650,gunfire,d1438b-xk2778
10651,gunfire,d1438c-bw2907
10652,gunfire,d1438d-ck2848
10653,gunfire,d1438d-fv2837
10654,gunfire,d1438e-hm2782
10655,gunfire,d1438e-fz2903
10656,gunfire,k5250-kr815
10657,machine guns,k5237-zw813
10658,drive-by shooting,k5241-vn871
10659,gunfire,d1432-ek623
10660,gunfire,d1444-ck744
10661,gunfire,k15787-vu1672
10662,gunfire,k15787-xh1715
10663,gunfire,k15787-vc1842
10664,gunfire,k15787-xn1657
10665,gunfire,k15787-em1676
10666,gunfire,k15787-sk1711
10667,gunfire,k15787-es1846
10668,gunfire,k15787-sr1661
10669,gunfire,k15787-zc1739
10670,9mm pistols,d9818-sf2540
10671,gunfire,d10261-hz2770
10672,gunfire,d10262-hs2852
10673,gunfire,d10263-uc2916
10674,gunfire,d10263-sv2839
10675,gunfire,k5226-ck824
10676,drive-by shooting,k5228-hm646
10677,gunfire,d1424-xu712
10678,gunfire,d1424-vm697
10679,gunfire,d7652-kf2414
10680,gunfire,d1421-sa766
10681,gunfire,d9816-zx2447
10682, executed,d9816-zx2447
10683,gunfire,d10255-fb2798
10684,gunfire,d10255-hu2853
10685,murdered,d10256-fd2836
10686,gunfire,d10257-hc2919
10687,murdered,d10258-bv2841
10688,drive-by shooting,k5201-ux836
10689,gunfire,k5202-kw759
10690,gunfire,k5206-bn626
10691,gunfire,k5207-nh825
10692,gunfire,k5214-hd816
10693,executed,k5205c-zs1628
10694,gunfire,d6365-ke2110
10695,gunfire,k5203-ux2844
10696,gunfire,d1420a-nk2923
10697, executed,d1420a-nk2923
10698,gunfire,d10556-sk2839
10699,gunfire,k5192-sc678
10700,gunfire,k5196-ns832
10701,gunfire,k5197-hv763
10702,gunfire,d1416-dn708
10703, assassinated,d1416-dn708
10704,gunfire,d9815-dw2529
10705,gunfire,d10253-kw2911
10706,gunfire,d10254-bn2794
10707,gunfire,d10254-nh2849
10708,gunfire,d10557-es2718
10709,gunfire,k5174-sd795
10710,car bombs,k5185-sa686
10711,gunfire,k5166-bd781
10712, grenades,k5166-bd781
10713,gunfire,k5167-bk831
10714,gunfire,k5169-hf706
10715,gunfire,d2239-ds1096
10716,US gunfire,d2240-eb1081
10717,gunfire,d7649-bz2283
10718,gunfire,d7650-hd2192
10719,gunfire,d8966-kn2597
10720,car bombs,k5154-df792
10721, suicide bomber,k5154-df792
10722,car bombs,k5154-eh809
10723, suicide bomber,k5154-eh809
10724,mortar rounds,k5155-nd772
10725,gunfire,k5156-xv698
10726,gunfire,k5164-hx761
10727,gunfire,k5164-ua1011
10728,gunfire,k5163-sb886
10729,gunfire,k5145-sf1100
10730,gunfire,d2242-db882
10731,gunfire,d3736-xn1273
10732,AK-47 Kalashnikov rifles,d7648-bn2386
10733,improvised explosive device,d8887-zv2486
10734,Katusha rocket,d8964-nb2542
10735,gunfire,k5134-bn682
10736,gunfire,k5138-fb686
10737,gunfire,d10252-xd2790
10738,gunfire,d10252-kx2861
10739,gunfire,k5121-vu816
10740,gunfire,k5126-sk775
10741,gunfire,k5140-hu869
10742,7.62mm gunfire,d8880-xk2466
10743,gunfire,d8886-hs2652
10744,gunfire,d10249-vm2801
10745,drive-by shooting,k5116-dx1035
10746,US gunfire,d5106-nd2140
10747,gunfire,k5109-ke726
10748,gunfire,k5118-bd789
10749,gunfire,d13188-fn3634
10750,gunfire,k5100-dz641
10751,gunfire,k5099-xe1031
10752,gunfire,k5099-za910
10753,gunfire,k5099-xa1093
10754,gunfire,k5106c-bz1611
10755, executed,k5106c-bz1611
10756, tortured,k5106c-bz1611
10757,gunfire,k5106j-ur1854
10758, executed,k5106j-ur1854
10759, tortured,k5106j-ur1854
10760,gunfire,k5106k-dc1653
10761, executed,k5106k-dc1653
10762, tortured,k5106k-dc1653
10763,gunfire,k5091-eb761
10764, executed,k5091-eb761
10765, tortured,k5091-eb761
10766,unexploded mortar shells,k5094-vn823
10767,unexploded mortar shells,k5094-xw772
10768,silencer-equipped weapons,d1340-xk810
10769,gunfire,d1355-za838
10770, assassinated,d1355-za838
